,text
2647,navy's virtualization goal: flexibility  
2648,feds get new guide for #lgbt employee rights. #lgbtrights.  
2649,opm hack could affect 4 million people  
2650,hhs launches new beta for    
2651,feds get new guide for #lgbt employee rights. #lgbtrights.  
2652,report: nsa program targets americans' internet traffic  
2653,commerce ig retires amid retaliation allegations  
2654,commerce ig retires amidst retaliation allegations  
2655,gsa moving forward on broad new cloud contract vehicle  
2656,feds get new guide for lgbt employee rights.  
2657,feds get new guide for #lgbt employee rights. #lgbtrights.  
2658,agencies release new guide on rights of lgbt feds  
2659,cdm phase ii set to kick off by july  
2660,83% of citizens surveyed want to see government citizen experience improved [whitepaper  …]
2661,acting cio: navy making strides in commercial it adoption  
2662,congress calls for reform of small aircraft policy  
2663,enterprise view: mobility and the military health system  
2664,acquisition innovation part 2: leadership  
2665,eis will take a little longer.  
2666,dhs watchdog smuggled fake bombs past tsa screeners  
2667,create a two-way network  
2668,lawmakers to obama: appoint permanent interior ig  
2669,enterprise view: data center consolidation  
2670,eis will take a little longer.  
2671,new guidance offers roadmap for securing mobile apps  
2672,opm proposes expanding locality pay to 13 new areas  
2673,"2015 -- a transformative year for the ""citizen experience"" in federal government? [whitepaper  …]"
2674,eis will take a little longer.  
2675,dod issues cybersecurity discipline guidance  
2676,"get the latest on #usaid, by the numbers:  pic.twitter.com/rz0rsz7odz"
2677,concerns over the #zika virus have prompted alternative work plans for federal employees abroad.   #opm #zikavirus
2678,protecting small business with the rise of contract vehicles  
2679,did you miss #rsac? catch up on all the breaking industry news here --  pic.twitter.com/xlyqegjgiv
2680,what feds can learn at conferences like rsa  
2681,icymi: #dhs #cybersecurity official suzanne spaulding explains why she attends #rsac and what she learned there.  
2682,help us find what we missed in these #hhs #cybersecurity incidents. what do you see?   
2683,did you miss what happened at the world’s largest info security event? see #rsac news:  pic.twitter.com/84j3hohm9a
2684,we've teamed up w/  to host your visualizations using #hhs #cybersecurity data. tell us what you find:  
2685,c4isr & networks editor rosenberg to step down  
2686,c4isr & networks editor rosenberg to step down  
2687,5 cybersecurity lessons from ancient battles  
2688,"how big data, info sharing make hackers' lives harder #rsac  pic.twitter.com/oieysvmnmz"
2689,dhs models canine program for congress  
2690,4 lessons from  on automating #cybersecurity #rsac  pic.twitter.com/xki716wfyo
2691,check on fedtimes later today for more on all five #cybersecurity lessons from the ancient world #rsac
2692,lesson 5 from rome v carthage: fight fire with fire #rsac
2693,". transitions from “alexander the great to alexander the geek,” referencing fmr  dir gen alexander #rsac"
2694,lesson 4 from alexander himself: lead from the front #rsac
2695,lesson 3 from phillip ii (alex the great’s dad): know thy enemy #rsac
2696,what's the worst thing that will happen if apple loses to the fbi?  
2697,lesson 2 from thebes: battles and #cybersecurity are games of wit -- be original. #rsac
2698,"lesson 1 from the greeks at salamis: you know your terrain (systems) better -- set traps, challenge the attacker. #rsac"
2699,"i’ve been waiting for this #rsac session all week: #infosec lessons from generals of the ancient world, presented by ’s "
2700,suzanne spaulding on why  is at #rsac  pic.twitter.com/qt0mjabdhk
2701,suzanne spaulding on why dhs is at rsa  
2702,the internet of things is opening a whole new set of complications #rsac  pic.twitter.com/l4glo8rqyp
2703,discussing serial: the complete series  
2704,"it's the final day of the #rsac! big news happened this week, catch up with our coverage!  pic.twitter.com/dzmhbdshir"
2705,transitioning to coco: how to avoid disaster  
2706,"dha chief talks tricare reforms, dhmsm progress  "
2707,it starts with info-sharing and progresses to how the #breach was detected and so on.   #rsacpic.twitter.com/fxqtovnpfy
2708,infographic: evolution of info sharing  
2709,mid-week brings attendees the nitty gritty of #cyberattacks & a fair amount of news #rsac  pic.twitter.com/m9z7ssqydy
2710,how the private sector will drive the future of health it  
2711,"take a look at this vast collection of #cybersecurity data from , and let us know what you see:  "
2712,the #opmhack might not have been illegal.wait … what?   #rsacpic.twitter.com/qxcjc6iybw
2713,how will the private sector determine the future of interoperability  
2714,. officials explain how #bigdata and info-sharing initiatives can make the life of a #hacker difficult:  
2715,discussing serial: trade secrets and behind the scenes of bergdahl's release  
2716,leaders are talking about security right now at #rsac. don't miss what they're saying  pic.twitter.com/a0ch4lc4tf
2717,how the iphone helped inspire dhmsm's design  
2718,phantom cyber’s oliver fredrichs says #opensource will help interoperability but #standards are better #rsac
2719,video: what is government getting right in #cybersecurity?   #rsac
2720,. tells #rsac crowd the goal is automation. “orchestration is just the means to get there”
2721,quade says  officials refer to advanced nation-state #malware as “milware” #rsac
2722,philip quade of  says #encryption and #privacy are “two sides of the same coin” #rsac
2723,". cyber task force deputy director renee tarun leading the session, says it’s great to see  on the same panel"
2724,"aaron boyd here at #rsac, getting ready to hear from , , industry experts on how to build an effective #cybersecurity program"
2725,"how big data, info sharing make hackers' lives harder  "
2726,catch up on what's happening at #rsac!  pic.twitter.com/1rnn0ki7hs
2727,"#apple and the #fbi may be publicly fighting over #backdoors, but #secdef carter isn’t for them.   #rsac"
2728,“we have lots of avenues for you to connect with us and we’re trying to create more every day.” — #secdef  #rsac
2729,#cybersecurity is the word on the lips of many in government right now and we've reserved your front row seat:   #rsac
2730,a gender gap survey found in the field of health care it that men made on average $124k to women’s $101k.   #himsss16
2731,. &  want policies that provide free flow of #healthrecords across #it systems.   #himsss16
2732,. wants the private sector to open up the nation's #health #it systems.   #himsss16
2733,.: “it will take a whole host of solution sets to get” health care to where it needs to be. #himss2016
2734,#icymi: our own aaron boyd  discussed the embattled role of the cio with .  
2735,defense secretary carter pushes defense innovation on west coast trip  
2736,explaining cyber to execs: use fire #rsac  pic.twitter.com/lmgwvnnfku
2737,what is government getting right in cybersecurity?  
2738,#rsac 2016 is happening now! stay on top of what's going on with our show coverage  pic.twitter.com/0vk4f4p7ip
2739,what the cybersecurity national action plan gets right  
2740,". innovation and acquisition has to be faster, carter says. “lives and victory are at stake” #rsac"
2741,carter says  #cyberattacks are “very effective tool for shutting down #isil” #rsac
2742,secdef carter tells #rsac he’s “not a believer in back doors or a single technical approach” in general #encryption #goingdark #applevsfbi
2743,pentagon’s new #bugbounty program is “example of using best practices” secdef carter tells #rsac
2744,secdef carter says he’s “very optimistic” next  sec will keep collaboration programs going. “the logic is compelling”
2745,"if you aren’t sure about public service, secdef carter says come do a tour with new defense digital service for a year or two #rsac"
